id;username;title;subscribers;link
1169405592;@Dr_Livsi_Ru;🏴‍☠️Dr.Livsi🏴‍☠️;29930;https://t.me/Dr_Livsi_Ru
1192183626;@oboronka_channel;Оборонка;29321;https://t.me/oboronka_channel
1236037451;@faceofwar;Лик Войны.;112967;https://t.me/faceofwar
1116518636;@steelmalikov;МАЛИКОВ;6237;https://t.me/steelmalikov
1743564634;@nopasaranrus;¡No Pasaràn!;2067;https://t.me/nopasaranrus
1138734339;@atodoneck;АТО Донецк 🅉 | Новости;11502;https://t.me/atodoneck
1778612761;@crew_russia;СREW RUSSIA;65173;https://t.me/crew_russia
1184972351;@slavaded1337;Дядя Слава;327410;https://t.me/slavaded1337
1600482647;@rtbalkan_ru;RT на Балканах;6970;https://t.me/rtbalkan_ru
1505866568;@bear007;Медведь;38854;https://t.me/bear007
1429954756;@opasny366;Опасный Фрукт;10730;https://t.me/opasny366
1203632631;@pvo_vks;ВЕСТНИК ПВО И ВКС;11267;https://t.me/pvo_vks
1769400021;@rusvarg;RUSVARG;14847;https://t.me/rusvarg
1134883933;@MayorFSB;Товарищ Z майор;27521;https://t.me/MayorFSB
1397380283;@warwebm;war webm.;32471;https://t.me/warwebm
1152463236;@vorposte;Форпост;102126;https://t.me/vorposte
1473281847;@mikayelbad;Mika Badalyan;29190;https://t.me/mikayelbad
1453804949;@OstashkoNews;Осташко! Важное;341719;https://t.me/OstashkoNews
1043238747;@ia_steklomoy;ИА "Стекломой";81670;https://t.me/ia_steklomoy
1199117533;@MedvedevVesti;Андрей Медведев;164536;https://t.me/MedvedevVesti
1232200496;@voevodatraining;Военная подготовка в УТЦ Воевода;1705;https://t.me/voevodatraining
1262230360;@A_S_Sukonkin;Алексей Суконкин;20568;https://t.me/A_S_Sukonkin
1764078313;@TOF_VMF;Тихоокеанский флот;17953;https://t.me/TOF_VMF
1611342912;@mash_donbass;Mash на Донбассе;56026;https://t.me/mash_donbass
1693385845;@UAVDEV;Разработчик БПЛА;24724;https://t.me/UAVDEV
1050038576;@Army_Russia;Zаметки Фотокорреспондента;23262;https://t.me/Army_Russia
1100942646;@aleksandr_skif;Александр Ходаковский;605878;https://t.me/aleksandr_skif
1069772626;@dimsmirnov175;Пул N3;299937;https://t.me/dimsmirnov175
1752271360;@bf_russianrule;БФ «РУССКИЙ ПОРЯДОК»;6484;https://t.me/bf_russianrule
1783083983;@denazi_UA;Денацификация UA;88683;https://t.me/denazi_UA
1141881396;@vertolatte;Вертолатте;4020;https://t.me/vertolatte
1170539456;@dobrovolsky_live;А.Б.Добровольский live;7767;https://t.me/dobrovolsky_live
1204580986;@zhdanovrt;Башня Жданова;17154;https://t.me/zhdanovrt
1641698888;@MishaDonbass;Миша на Донбассе;9748;https://t.me/MishaDonbass
1535440128;@FilatovCorr;Репортер Filatov;144998;https://t.me/FilatovCorr
1717370209;@ogneborets_spb;Ogneborets_spb;25500;https://t.me/ogneborets_spb
1875274874;@spec_zaschita;Спец Защита;4626;https://t.me/spec_zaschita
1318845663;@Prigozhin_hat;Кепка Пригожина;305630;https://t.me/Prigozhin_hat
1338337113;@bloknot_rossiya;Блокнот Россия;199835;https://t.me/bloknot_rossiya
1382151794;@Viktor_Murakhovskiy;Виктор Мураховский;9597;https://t.me/Viktor_Murakhovskiy
1495095982;@russnasledie;Генерал Решетников;17997;https://t.me/russnasledie
1111901465;@riakatysha;РИА КАТЮША;54530;https://t.me/riakatysha
1492765963;@sskarnaukhov;КАРНАУХОВ;136825;https://t.me/sskarnaukhov
1133223027;@sorok40russia;🇷🇺Движение Сорок Сороков (ZOV)🕊;63277;https://t.me/sorok40russia
1132568204;@reactionkatyusha;РЕАКЦИЯ;2695;https://t.me/reactionkatyusha
1250071312;@oprf_official;ОП РФ / Общественная палата РФ;20339;https://t.me/oprf_official
1083595611;@pravdist;Pravda.Ru;42069;https://t.me/pravdist
1260244849;@VladimirKarasyov;Владимир V Карасёв;5594;https://t.me/VladimirKarasyov
1715214156;@zvezda_analytics;ЗВЕЗДА-АНАЛИТИКА;8751;https://t.me/zvezda_analytics
1331641097;@donbassr;Донбасс решает;63214;https://t.me/donbassr
1621080609;@operdezh_Z;Операция Z|Оперативный дежурный;3505;https://t.me/operdezh_Z
1671700563;@nikitabsg;БЕСОГОН;296547;https://t.me/nikitabsg
1633981548;@pravdarubka;Неравнодушная сила;3637;https://t.me/pravdarubka
1445627670;@ligainternet;Лига Безопасного Интернета;5788;https://t.me/ligainternet
1402914028;@mv6566;Молдавский Vагон;8276;https://t.me/mv6566
1791938277;@MamchatKharkovskaya;Мамкины новости;1837;https://t.me/MamchatKharkovskaya
1312477968;@suroviemami;Суровые мамы Донбасса;4935;https://t.me/suroviemami
1793577529;@chto_delat_2022;Что делать?;48720;https://t.me/chto_delat_2022
1138542535;@regnum_na;Наш Regnum;51703;https://t.me/regnum_na
1440810875;@EvPanina;Елена Панина;76449;https://t.me/EvPanina
1557233353;@barantchik;Юрий Баранчик;39167;https://t.me/barantchik
1552600246;@srochnow;Срочно  Сейчас;193821;https://t.me/srochnow
1404139761;@Traditsionalist;Ꙁ Традиционалист;2393;https://t.me/Traditsionalist
1182772195;@pravcentersoroksorokov;ПРАВОZАЩИТНЫЙ ZЕНТР "СОРОК СОРОКОВ";4093;https://t.me/pravcentersoroksorokov
1142970078;@ctrs2018;Катарсис;206911;https://t.me/ctrs2018
1506181471;@olga_budina;Ольга БУДИНА;19866;https://t.me/olga_budina
1407924546;@allratings;Караульный по рейтингам;1137;https://t.me/allratings
1455655322;@diselin;Спецоперация [Z] Россия|Украина;12010;https://t.me/diselin
1049045562;@nstarikovru;Николай Стариков;90603;https://t.me/nstarikovru
1358108328;@TheLeagueOfGentlemen;Лига Джентльменов;12564;https://t.me/TheLeagueOfGentlemen
1294203479;@Modest_A_Kolerov;Модест Колеров;6086;https://t.me/Modest_A_Kolerov
1111847323;@operline_ru;Оперативная линия;34466;https://t.me/operline_ru
1232469282;@shuohuaxia;Китай - Николай Вавилов;162073;https://t.me/shuohuaxia
1423171236;@uraldailyPeZerV;Урал ZV Дейли;15233;https://t.me/uraldailyPeZerV
1498787998;@mihalcow;БЕСОГОН;27133;https://t.me/mihalcow
1407413476;@drugoeeto;ЭТО ДРУГОЕ;35301;https://t.me/drugoeeto
1787818300;@batyachitaet;Бати читают новости;4316;https://t.me/batyachitaet
1774557227;@Pravdivaya_pravda;ПРАВДИВАЯ ПРАВДА;27017;https://t.me/Pravdivaya_pravda
1438936958;@ale_kazakov;КазакоV;44225;https://t.me/ale_kazakov
1393264411;@miroshnik_r;РОДИОН_МИРОШНИК;29475;https://t.me/miroshnik_r
1394080373;@majorselivanov;Друзья майора Селиванова;9903;https://t.me/majorselivanov
1364127568;@romagolovanov;ГОЛОВАНОВ;76015;https://t.me/romagolovanov
1227987253;@kornilov1968;КОРНИЛОВ;121576;https://t.me/kornilov1968
1550961712;@basurin_e;Басурин о главном;60945;https://t.me/basurin_e
1756041380;@smotri_z;Иди и смотри;87317;https://t.me/smotri_z
1477711430;@KIMMARINA;КИМ;21684;https://t.me/KIMMARINA
1895085473;@tsunamiART;ЦУНАМИ;400;https://t.me/tsunamiART
1343623236;@pushilindenis;Пушилин Д.В.;92636;https://t.me/pushilindenis
1732569706;@svozov36;СВО жизнь на войне;1804;https://t.me/svozov36
1534055872;@underside_org;Underside;11670;https://t.me/underside_org
1087368242;@onf_front;Народный фронт;45815;https://t.me/onf_front
1164620271;@julia_chicherina;Юлия Чичерина;48278;https://t.me/julia_chicherina
1671355988;@trueshniy;ТРУШНЫЙ;6703;https://t.me/trueshniy
1421378021;@tgrussia;ПУЛ Telegram;51478;https://t.me/tgrussia
1857581112;@mir3rim;Третий Мир — Третий Рим;14378;https://t.me/mir3rim
1596963725;@mos_sobyanin;Мэр Москвы Сергей Собянин;89340;https://t.me/mos_sobyanin
1355817617;@kramnikcat;Коты и кошка Крамника;35542;https://t.me/kramnikcat
1850595529;@RG_SVO;Рабочая Группа по СВО;6242;https://t.me/RG_SVO
1147203857;@Marinaslovo;Marina Akhmedova;73462;https://t.me/Marinaslovo
1749428487;@stranavvv;Страна V;65524;https://t.me/stranavvv
1639972640;@merussiatg;Россия — это я!;30974;https://t.me/merussiatg
1686844692;@rt_special;Специально для RT;59166;https://t.me/rt_special
1680977808;@turchak_andrey;АНДРЕЙ ТУРЧАК Z;20480;https://t.me/turchak_andrey
1829588337;@Vsedlyapobedi71;Все для ПОБЕДЫ;658;https://t.me/Vsedlyapobedi71
1240134302;@YUGLIVE;ЮГ LIVE💤;8223;https://t.me/YUGLIVE
1194809626;@vorobiev_live;Воробьёв LIVE;64487;https://t.me/vorobiev_live
1591026194;@bio_genie;Джинн из Пробирки | Биолаборатории;18433;https://t.me/bio_genie
1410611019;@kulemzin_donetsk;Алексей КулемZин;34992;https://t.me/kulemzin_donetsk
1001872252;@vestiru24;ВЕСТИ;136135;https://t.me/vestiru24
1821312178;@BTGR_NEVSKIY;дршбр Отряд «Невский»;3504;https://t.me/BTGR_NEVSKIY
1486508046;@evgenyprimakov;Primakov;20360;https://t.me/evgenyprimakov
1458014780;@Makarr80;Makarenko 🅉 Donetsk;14799;https://t.me/Makarr80
1718618897;@fond_dobrovolcev;Фонд помощи добровольцам и мобилизованным;181;https://t.me/fond_dobrovolcev
1246399946;@SIL0VIKI;СИЛОВИКИ 🇷🇺;312411;https://t.me/SIL0VIKI
1250403789;@vvgladkov;Настоящий Гладков;327095;https://t.me/vvgladkov
1609201716;@dnevniksfronta;ДНЕВНИК С ФРОНТА;6131;https://t.me/dnevniksfronta
1119276671;@vladivostok1978;popovrtr;36180;https://t.me/vladivostok1978
1487569774;@smotrim_ru;СМОТРИМ;51070;https://t.me/smotrim_ru
1195798670;@soroka_belaya;Сорока-белобока;50122;https://t.me/soroka_belaya
1084350569;@kaagranovich;КАТРУСЯ;66295;https://t.me/kaagranovich
1573041571;@dolg_z;ДолгZ;21814;https://t.me/dolg_z
1361805852;@pegpoetry;Семён Пегов | Дней стих пег;14775;https://t.me/pegpoetry
1392939599;@vitteli;Виттель. Реальность;11835;https://t.me/vitteli
1217080686;@zakharprilepin;Захар Прилепин;304442;https://t.me/zakharprilepin
1254516102;@nezhurka;Нежурка;21379;https://t.me/nezhurka
1321658383;@astramilitarum;Astra Militarum [Z];16853;https://t.me/astramilitarum
1454853788;@agurulev;Андрей Гурулев / депутат Государственной Думы;69606;https://t.me/agurulev
1498260592;@valentinbogdanov;Валентин Богданов;32036;https://t.me/valentinbogdanov
1116215446;@Russiacalling;Шоу ВиЛ (Вован и Лексус);168957;https://t.me/Russiacalling
1185457530;@hackberegini;Beregini;102689;https://t.me/hackberegini
1099760830;@akashevarova;Анастасия Кашеварова 🇷🇺;245957;https://t.me/akashevarova
1450141660;@vityzeva;Юлия Витязева;89632;https://t.me/vityzeva
1736450884;@boriskorchevnikov;Борис Корчевников;115211;https://t.me/boriskorchevnikov
1436845607;@DmitriySteshin;Русский тарантасъ;169152;https://t.me/DmitriySteshin
1097316842;@ino_tv;ИноТВ;2084;https://t.me/ino_tv
1197865170;@ssigny;СИГНАЛ;570972;https://t.me/ssigny
1759869982;@zizdok;Влад Зиздок 🎬🇷🇺;8448;https://t.me/zizdok
1612663015;@tvrussia1;Россия 1;37856;https://t.me/tvrussia1
1658242665;@rtdru;RTД | Документальный канал RT;67421;https://t.me/rtdru
1720227561;@Kharkov_Perviy;Первый Харьковский;35253;https://t.me/Kharkov_Perviy
1780915130;@alexeypoddubny_jango;Алексей Поддубный Джанго Z;6965;https://t.me/alexeypoddubny_jango
1433231780;@dtlive;ДТ Д.Куликов-VZ-Т.Сергейцев;68014;https://t.me/dtlive
1694798176;@Vakinshin;А-кинь-шин;1291;https://t.me/Vakinshin
1140349525;@rabotaembrat;Работаем  Брат! 🇷🇺;23691;https://t.me/rabotaembrat
1310493808;@glavmedia;Темы. Главное (ГлавМедиа);61022;https://t.me/glavmedia
1572748754;@medvedev_telegram;Дмитрий Медведев;1043301;https://t.me/medvedev_telegram
1270812910;@Andrafanaslive;Афанасьев Z;21149;https://t.me/Andrafanaslive
1372505062;@gr_nazarenko;Назаренко;1614;https://t.me/gr_nazarenko
1625673240;@news_XZ;Х.Z.;6076;https://t.me/news_XZ
1341123805;@dezhurniy;Дежурный по Закавказью;9439;https://t.me/dezhurniy
1593321237;@reactiv_dnr;Республиканский 🅉 Актив;4004;https://t.me/reactiv_dnr
1283286577;@istrkalkglk;историк-алкоголик;53477;https://t.me/istrkalkglk
1028991360;@krispotupchik;Кристина Потупчик;136959;https://t.me/krispotupchik
1457740583;@rus_jansen;ЯнZен | #ШВО;15335;https://t.me/rus_jansen
1292891939;@romanov_92;Romanov Лайт ]ࣩࣩࣩࣩ࣯ࣩࣩࣩࣩࣩࣩࣩࣩࣩࣩࣩࣩࣩࣩࣩࣩࣩࣩࣩࣩࣩࣩࣩࣩࣩࣩ;78389;https://t.me/romanov_92
1380377782;@radiorossii;Радио России;7481;https://t.me/radiorossii
1427316884;@belshkvarka;Шкварка News;20188;https://t.me/belshkvarka
1347278035;@russiaun;Постпредство России при ООН;3206;https://t.me/russiaun
1791095546;@kyivska_rus;Київська Русь;6611;https://t.me/kyivska_rus
1441217558;@godeye_ru;Запрещённая Украина;33623;https://t.me/godeye_ru
1382288937;@balkanossiper;Балканская сплетница;38776;https://t.me/balkanossiper
1108403053;@chesnokmedia;Эдвард Чесноков;16289;https://t.me/chesnokmedia
1480477661;@vyshinkv;ВышинскийКВ;5947;https://t.me/vyshinkv
1722228155;@detektor_tg;Детектор;16498;https://t.me/detektor_tg
1191836764;@RealMariaFinoshina;RealMariaFinoshina;4782;https://t.me/RealMariaFinoshina
1141171940;@RKadyrov_95;Kadyrov_95;3239825;https://t.me/RKadyrov_95
1293233260;@surf_noise1;РОКОТ;121580;https://t.me/surf_noise1
1178708685;@Voenkor_reZervist;Военкор ре🅉ервист;21552;https://t.me/Voenkor_reZervist
1267446699;@turan_express;Туранский экспресс;8997;https://t.me/turan_express
1164525895;@ontnews;ONT NEWS;19864;https://t.me/ontnews
1289685069;@belvestnik;BelVestnik;20613;https://t.me/belvestnik
1357271862;@verysexydasha;Империя очень зла;72324;https://t.me/verysexydasha
1287596810;@spletnicca;Сплетница;141046;https://t.me/spletnicca
1193426706;@odsd_dnr;| V | ОД "Свободный Донбасс";2921;https://t.me/odsd_dnr
1465874611;@law_odsd;Юрист в теме⚖️;6503;https://t.me/law_odsd
1494812198;@BeregTime;Zаписки авантюриста;47673;https://t.me/BeregTime
1147336903;@tvcrimea24;Крым 24 |Z| Все новости Крыма;30098;https://t.me/tvcrimea24
1634874072;@tacticalnecktie;👔 Тактический галстук;13217;https://t.me/tacticalnecktie
1479340147;@rtechnocom;Сводки частной разведки;16238;https://t.me/rtechnocom
1513956174;@vmfrus;Курилка мичмана Птичкина;3248;https://t.me/vmfrus
1267641184;@indeec1937;Во///дь;60825;https://t.me/indeec1937
1681665485;@dillfrash;УКРОПСКИЙ ФРЕШ;22850;https://t.me/dillfrash
1568918438;@morskaya_pehota_384;384 ОМРП СпН;8712;https://t.me/morskaya_pehota_384
1776045476;@korrzakadrom;Заеzжий корреспондент;7447;https://t.me/korrzakadrom
1692938924;@doktorBo;Доктор Бо;2920;https://t.me/doktorBo
1124474503;@glavpolit;Главный политический;69080;https://t.me/glavpolit
1859652724;@norinea;Норин;22296;https://t.me/norinea
1854138129;@AptiAlaudinovAKHMAT;Апти Алаудинов «АХМАТ»;84824;https://t.me/AptiAlaudinovAKHMAT
1676376547;@chub_detection;Опознай хохла по чубу;110147;https://t.me/chub_detection
1639338104;@contrudarZV;Душин pro Z;992;https://t.me/contrudarZV
1188387499;@MoskalkovSB;🔥МоскалькоV🔥;18142;https://t.me/MoskalkovSB
1381444671;@chp_donetskv;ЧП Донецк Z;323503;https://t.me/chp_donetskv
1635126210;@Pravda_i_kotiki;Правда и котики.;5741;https://t.me/Pravda_i_kotiki
1753782571;@rezhimbe;Режим Б;16218;https://t.me/rezhimbe
1608957666;@gray_area_wanderer;Бродяга серых зон;11369;https://t.me/gray_area_wanderer
1122846719;@rusfleet;Zаписки мичмана Птичкина;37458;https://t.me/rusfleet
1797426874;@veterany_60omsb;ОДШБР„Ветераны”;12302;https://t.me/veterany_60omsb
1704762155;@oldGBR;Старушка Англия;3373;https://t.me/oldGBR
1857414120;@komdiv_76;76 гв дшд ВДВ Псков ZOV;15727;https://t.me/komdiv_76
1651713221;@BEARITARMY;BEAR.IT.ARMY;1413;https://t.me/BEARITARMY
1490307805;@zhivoff;ЖИВОВ Z 🇷🇺;38592;https://t.me/zhivoff
1261603870;@Abbasdjuma;Abbas Djuma;41507;https://t.me/Abbasdjuma
1648995265;@rogozin_alexey;Алексей Рогозин ✈️🚀🏗️;14337;https://t.me/rogozin_alexey
1737724614;@novostlnr;🇷🇺Новостной агрегатор ЛНР/ДНР;12680;https://t.me/novostlnr
1133816508;@dnronline;ДНР Онлайн 🅉;20601;https://t.me/dnronline
1437748009;@cabellosfriends;ДруZья Кабельо;3012;https://t.me/cabellosfriends
1196068666;@mkoleda;Мария Коледа;7395;https://t.me/mkoleda
1187298730;@PatrickLancaterNewsToday;Патрик Ланкастер Новости сегодня (Patrick Lancaster News Today);30747;https://t.me/PatrickLancaterNewsToday
1684349851;@greatrussia_1;Великая Россия;29760;https://t.me/greatrussia_1
1052122598;@Rogandar;Rogandar NEWs: Новости  факты  события!;182093;https://t.me/Rogandar
1173298256;@zov_lnr;ZOV ЛНР;330;https://t.me/zov_lnr
1589575459;@XU_kraine;XUA-фото войны;257606;https://t.me/XU_kraine
1650336061;@voenkors;Военкор Среда;10840;https://t.me/voenkors
1377658857;@Prikhodko1970;Приходько РИК;106651;https://t.me/Prikhodko1970
1709517202;@talipovonlineZ;Крымский СМЕРШ;41029;https://t.me/talipovonlineZ
1139044493;@DonbassYasinovatayanaliniiOgnia;Ясиноватая  Донбасс на линии огня.;20195;https://t.me/DonbassYasinovatayanaliniiOgnia
1654303413;@kanzlerdaddy;Папочка канцлера;55569;https://t.me/kanzlerdaddy
1483235852;@streli_kazbeka;СТРЕЛЫ КАЗБЕКА;112410;https://t.me/streli_kazbeka
1644675424;@vataranenko;Владимир Тараненко. Z. #СилаДолгЧесть;13740;https://t.me/vataranenko
1387701698;@rosich_ru;Росич | Rosich;176034;https://t.me/rosich_ru
1375303434;@marochkolive;Марочко Live;28812;https://t.me/marochkolive
1774268410;@alexbobrowski;Алексей Бобровский;10451;https://t.me/alexbobrowski
1601040920;@hercon_ru;Главное в Херсоне и области;159486;https://t.me/hercon_ru
1380803164;@agentgosdepa1;АГЕНТ ГОСДЕПА;7944;https://t.me/agentgosdepa1
1875572188;@The_Kremlin;Рука Кремля Z Война и Мир;1575;https://t.me/The_Kremlin
1758795553;@TRO_DPR;ШТАБ ТерО ДНР;44153;https://t.me/TRO_DPR
1132045485;@panzwaffle;Панцервафли/Panzerwaffle;12622;https://t.me/panzwaffle
1227253101;@krimski;Крымский;17481;https://t.me/krimski
1213194656;@netlenkanet;Нетленка;6343;https://t.me/netlenkanet
1109145894;@mediatech;Медиатехнолог;130671;https://t.me/mediatech
1080742241;@tavri;Таврический Край |Z|;5101;https://t.me/tavri
1070404049;@uranews;URA.RU;224154;https://t.me/uranews
1267984933;@mayday_7700;Мэйдэй. Хроника пикирования.;17107;https://t.me/mayday_7700
1216878621;@vibornyk;Выборный;73440;https://t.me/vibornyk
1098321028;@stormdaily;Daily Storm;87097;https://t.me/stormdaily
1169053565;@analyst_on_the_couch;Диванный аналитик;66027;https://t.me/analyst_on_the_couch
1227956015;@svezhesti;СВЕЖЕСТИ;82318;https://t.me/svezhesti
1134595113;@RIAKremlinpool;RIA_Kremlinpool;47242;https://t.me/RIAKremlinpool
1109560043;@radiokp;Радио «Комсомольская правда»;14348;https://t.me/radiokp
1130670804;@Federalcity;Federalcity.ru;23160;https://t.me/Federalcity
1099250240;@malekdudakov;Малек Дудаков;51208;https://t.me/malekdudakov
1164823111;@cho_opyat;Шо  опять?;9146;https://t.me/cho_opyat
1777109195;@zarubinreporter;ЗАРУБИН;66014;https://t.me/zarubinreporter
1515325862;@olegyasynsky;Олег Ясинский;32796;https://t.me/olegyasynsky
1366496032;@KrokooDil;Крокодил;32126;https://t.me/KrokooDil
1754295523;@newkahovka_ru;Главное в Каховке и Новой Каховке;12817;https://t.me/newkahovka_ru
1604309069;@skadovsk_rus;Главное в Скадовске;14600;https://t.me/skadovsk_rus
1664439964;@brd_zavtraa;Бердянск ZaVtra;1631;https://t.me/brd_zavtraa
1778913067;@yug_plazdarm;Южный Плацдарм;16790;https://t.me/yug_plazdarm
1789573966;@zaporojie24;ЭНЕРГОДАРСКИЙ СВЯЗНОЙ;14500;https://t.me/zaporojie24
1189723223;@tokmak_segodna;🔥Токмак Сегодня;1412;https://t.me/tokmak_segodna
1664292906;@energodar_ru;Главное в Энергодаре;20300;https://t.me/energodar_ru
1217156536;@berdyansk_ru;Главное в Бердянске;23389;https://t.me/berdyansk_ru
1522487464;@Kharkiv_antiFA;Харьковские Антифашисты;5967;https://t.me/Kharkiv_antiFA
1534430847;@radiocrimea;Радио Крым | Песня на войне;8519;https://t.me/radiocrimea
1710987643;@MaksLifeOff;ВЗГЛЯД МАКСА;2479;https://t.me/MaksLifeOff
1398945075;@VA_Nikonov;ВЯЧЕСЛАВ НИКОНОВ;37166;https://t.me/VA_Nikonov
1034709432;@Politnavigator;ПолитНавигатор;97100;https://t.me/Politnavigator
1505343581;@nsdelzap1;На самом деле в Запорожье;28910;https://t.me/nsdelzap1
1633900328;@the_other_Ukraine;Другая Украина;14845;https://t.me/the_other_Ukraine
1719414851;@TolkoPoDely;Только по делу!;200994;https://t.me/TolkoPoDely
1552380226;@oprichotdel;Дело товарища Бабаясина;13496;https://t.me/oprichotdel
1419640798;@AleksandrSemchenko;Александр Семченко;258809;https://t.me/AleksandrSemchenko
1288236400;@Mikle1On;Мир Михаила Онуфриенко;690906;https://t.me/Mikle1On
1361127898;@geonrgru;Геоэнергетика ИНФО;74580;https://t.me/geonrgru
1219121807;@naspravdiinfo;Насправдi;23005;https://t.me/naspravdiinfo
1892991042;@pravosukr;УКРАИНА ПРАВОСЛАВНАЯ/УКРАІНА ПРАВОСЛАВНА;6480;https://t.me/pravosukr
1246144793;@grodnosliv;Гродненские сливы - новости Гродно;6862;https://t.me/grodnosliv
1525694277;@zachitniki;ZАЩИТНИКИ;99438;https://t.me/zachitniki
1443086002;@rusbrief_moscow;BRIEF MOSCOW;4916;https://t.me/rusbrief_moscow
1785270071;@Yakovenko_ZOV;🅉 Военкор Яковенко Вячеслав;1476;https://t.me/Yakovenko_ZOV
1189902905;@radiomirby;MIRBY;22835;https://t.me/radiomirby
1584359749;@brozabrata;БРАТ за БРАТА🇷🇺;30896;https://t.me/brozabrata
1293102263;@polit_prosvet;Полит |Z| Просвет;1584;https://t.me/polit_prosvet
1715258620;@neuesausrussland;Neues aus Russland 🪆📢;184332;https://t.me/neuesausrussland
1425996700;@vv_volodin;Вячеслав Володин;961623;https://t.me/vv_volodin
1156625580;@ombudsmanrf;Омбудсмен Москалькова Татьяна;17231;https://t.me/ombudsmanrf
1557254619;@kukufffka;Kukufffka карикатуры;21675;https://t.me/kukufffka
1574310187;@AzarenokCTV;Азарёнок. СТВ. Беларусь;4830;https://t.me/AzarenokCTV
1416748314;@polkovnikt;Полковник Трифонов;13754;https://t.me/polkovnikt
1272953589;@Alekhin_Telega;Роман Алехин;96887;https://t.me/Alekhin_Telega
1663745640;@dumabrief;ДумаТВ.Brief;10958;https://t.me/dumabrief
1673847562;@inzheneryChMFlot;«Инженеры ЧМ Флота»;11259;https://t.me/inzheneryChMFlot
1136444638;@SonOfMonarchy;Сыны Монархии;41666;https://t.me/SonOfMonarchy
1239312888;@belta_telegramm;BELTA;53256;https://t.me/belta_telegramm
1809631222;@shmel_chik;Редакция ШМЕЛЬ;5537;https://t.me/shmel_chik
1228570965;@rus_demiurge;Русский Демиург;83832;https://t.me/rus_demiurge
1106368426;@dumatv;Дума ТВ;149688;https://t.me/dumatv
1308291985;@osnmedia;Общественная служба новостей;45118;https://t.me/osnmedia
1756251979;@InfoDefenseRUS;InfoDefense 🇷🇺;25814;https://t.me/InfoDefenseRUS
1679169619;@namarshe;НА МАРШЕ Z;67189;https://t.me/namarshe
1740004447;@radio_tavriya;Радио «Таврия» Херсон;2366;https://t.me/radio_tavriya
1872602351;@HersonEnot;Енот из Херсона 🦝;76232;https://t.me/HersonEnot
1445292211;@nabludatels;Наблюдатель;124360;https://t.me/nabludatels
1831263723;@borshukr;БОРЩ Украина: пленные ВСУ  новости  думы.;7100;https://t.me/borshukr
1439687051;@luganmedia;Луганьмедиа 🅉;3046;https://t.me/luganmedia
1416529244;@sergeymiheev;МИХЕЕВ;36094;https://t.me/sergeymiheev
1176215684;@shitandsable;Shit & Sable;31178;https://t.me/shitandsable
1614574843;@BalitskyEV;Балицкий Евгений;25091;https://t.me/BalitskyEV
1393900742;@orda_mordora;Орда;222619;https://t.me/orda_mordora
1446107519;@kryuchkovoleg;Крючков Z;4814;https://t.me/kryuchkovoleg
1693592714;@Stremousov_Kirill;Кирилл Стремоусов;55061;https://t.me/Stremousov_Kirill
1766645190;@VGA_Kherson;Администрация Херсонской области;25093;https://t.me/VGA_Kherson
1717069105;@melregion;Мелитопольский район;6707;https://t.me/melregion
1835376143;@obmenplen;Валентин Рыбин;3330;https://t.me/obmenplen
1171552896;@russ_orientalist;Димитриев;124216;https://t.me/russ_orientalist
1590337026;@georgy_ma;Империя курильщика;66958;https://t.me/georgy_ma
1490244184;@OdessaRussi;Одесса Zа Победу! ⚓️;8588;https://t.me/OdessaRussi
1310155678;@rentv_news;РЕН ТВ|Новости;56798;https://t.me/rentv_news
1240304865;@savanichi;Саваничи 🇷🇺;172768;https://t.me/savanichi
1775090781;@NSDVCH;На самом деле в Херсоне;14814;https://t.me/NSDVCH
1635114392;@NSDVKH;На самом деле в Харькове;20166;https://t.me/NSDVKH
1245682640;@alexandr_malkevich;Media Малькевич 🇷🇺;55333;https://t.me/alexandr_malkevich
1460266135;@ivan4pointru;Иван Чай Z информационно-правозащитный центр 18+;18617;https://t.me/ivan4pointru
1544960672;@SALDO_VGA;Владимир Сальдо;35886;https://t.me/SALDO_VGA
1779119770;@dnzkul;DenZkul;9551;https://t.me/dnzkul
1173212578;@groupzarya;Заря | Новости  Россия  Крым  Севастополь;134841;https://t.me/groupzarya
1040340123;@r_antonov;Ростислав Антонов;3672;https://t.me/r_antonov
1552274596;@Media_Post_UA;MediaPost;105099;https://t.me/Media_Post_UA
1524268645;@optimistkavshtatskom;Оптимистка в штатском 🇷🇺;50199;https://t.me/optimistkavshtatskom
1247939006;@InfoDefAll;InfoDefense;18761;https://t.me/InfoDefAll
1852104526;@infodefENGLAND;InfoDefenseENGLISH;15742;https://t.me/infodefENGLAND
1568816874;@InfodefARAB;InfoDefenseARAB;941;https://t.me/InfodefARAB
1836547810;@InfodefBULGARIA;InfoDefenseBULGARIA;1761;https://t.me/InfodefBULGARIA
1828183375;@InfoDefCHINA;InfoDefenseCHINA;743;https://t.me/InfoDefCHINA
1201265839;@InfodefenseCZE;InfoDefenseCZE;1021;https://t.me/InfodefenseCZE
1683130605;@InfodefSCANDINAVIA;InfodefSCANDINAVIA;338;https://t.me/InfodefSCANDINAVIA
1892047039;@InfodefenseNED;InfodefenseNED;498;https://t.me/InfodefenseNED
1757668607;@InfoDefEstonia;InfoDefenseEstonia;407;https://t.me/InfoDefEstonia
1886521994;@infodefFRANCE;InfoDefenseFRANCE;15669;https://t.me/infodefFRANCE
1766149642;@infodefenseisr;InfoDefenseISR;352;https://t.me/infodefenseisr
